transaction_id,price,date_of_transfer,postcode,property_type,new_build,tenure,address,locality,town_city,district,county,ppd_category_type,record_status
{85866A64-F2D0-143F-E053-6B04A8C06A15},355000,2019-03-15 00:00,M41 0QW,S,N,L,18,,WALLINGFORD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{85866A64-F2E8-143F-E053-6B04A8C06A15},167000,2019-01-25 00:00,M41 5ND,F,N,L,12,FLAT 9,FLIXTON ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{965B6D91-8204-95E4-E053-6C04A8C07729},505000,2019-10-18 00:00,M41 6EF,D,N,F,109C,,SNOWDEN AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{965B6D91-821B-95E4-E053-6C04A8C07729},215000,2019-09-27 00:00,M41 0XX,T,N,F,20,,RICHMOND AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{85866A64-F5E6-143F-E053-6B04A8C06A15},190000,2019-03-01 00:00,M41 9WA,S,N,F,17,,LORETTO ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{965B6D91-9856-95E4-E053-6C04A8C07729},183000,2019-10-11 00:00,M41 5TS,F,N,L,185,APARTMENT 55,MOORSIDE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{85866A64-F62D-143F-E053-6B04A8C06A15},315000,2019-01-18 00:00,M41 9HP,S,N,L,87,,WESTMORLAND ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{85866A64-F3B8-143F-E053-6B04A8C06A15},296250,2019-02-22 00:00,M41 8QA,S,N,L,345,,DAVYHULME ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{85866A64-F503-143F-E053-6B04A8C06A15},240000,2019-01-11 00:00,M41 8SF,S,N,F,41,,CALDERBANK AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{965B6D91-9ACD-95E4-E053-6C04A8C07729},249000,2019-09-12 00:00,M41 5BZ,S,N,F,57,,VICTORIA ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{965B6D91-96C5-95E4-E053-6C04A8C07729},406000,2019-10-21 00:00,M41 8UG,S,N,F,4,,BEECHWOOD AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{965B6D91-9B27-95E4-E053-6C04A8C07729},525000,2019-10-15 00:00,M41 9HZ,D,N,L,15,,CARLTON CRESCENT,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{965B6D91-972E-95E4-E053-6C04A8C07729},145000,2019-10-14 00:00,M41 5RH,F,N,L,12,,ALBANY COURT,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{9DBAD222-99BC-6EB3-E053-6B04A8C0F257},1100000,2019-12-30 00:00,M41 7AA,O,N,F,14,,OLD CROFTS BANK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{9DBAD222-99D8-6EB3-E053-6B04A8C0F257},70000,2019-10-15 00:00,M41 9HH,F,N,L,11,,MANOR PARK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{965B6D91-9955-95E4-E053-6C04A8C07729},277950,2019-06-07 00:00,M41 5TS,F,Y,L,185,APARTMENT 16,MOORSIDE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{80E1AA98-0C08-7BF8-E053-6C04A8C00BF2},260000,2019-01-11 00:00,M41 6HQ,S,N,F,40,,BALMORAL ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{80E1AA98-0CCB-7BF8-E053-6C04A8C00BF2},285000,2019-01-04 00:00,M41 0QL,S,N,L,5,,WHALLEY AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{80E1AA98-0D40-7BF8-E053-6C04A8C00BF2},207500,2019-01-11 00:00,M41 9PJ,T,N,F,80,,FIRWOOD AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{80E1AA98-0D56-7BF8-E053-6C04A8C00BF2},137500,2019-01-04 00:00,M41 6PJ,F,N,L,ALIXANDRA COURT,FLAT 9,ROSLYN AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{80E1AA98-0DFE-7BF8-E053-6C04A8C00BF2},215000,2019-01-11 00:00,M41 6NQ,S,N,L,29,,ARUNDEL AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{80E1AA98-0E37-7BF8-E053-6C04A8C00BF2},580000,2019-01-18 00:00,M41 8SJ,D,N,F,6,,CALDERBANK AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{80E1AA98-0EF6-7BF8-E053-6C04A8C00BF2},238000,2019-01-18 00:00,M41 8QE,S,N,F,8,,COBERLEY AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{80E1AA98-0F2C-7BF8-E053-6C04A8C00BF2},387500,2019-01-04 00:00,M41 5QG,D,N,F,4,,MARLBOROUGH ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{80E1AA98-107B-7BF8-E053-6C04A8C00BF2},390000,2019-01-11 00:00,M41 9FS,S,N,L,7,,SOUTHGATE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-370A-0253-E053-6B04A8C08E51},278450,2019-05-24 00:00,M41 6HF,S,N,F,23,,MANSFIELD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{80E1AA98-09F3-7BF8-E053-6C04A8C00BF2},189950,2019-01-15 00:00,M41 8DY,S,N,L,66,,ROSSETT DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{80E1AA98-0A7F-7BF8-E053-6C04A8C00BF2},290000,2019-01-18 00:00,M41 5DE,T,N,F,4,,LIME AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-34FC-0253-E053-6B04A8C08E51},227450,2019-06-17 00:00,M41 9PP,S,N,F,126,,BRADFIELD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{80E1AA98-0B1A-7BF8-E053-6C04A8C00BF2},219950,2019-01-04 00:00,M41 0TG,S,N,F,1,,NORTON AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-3927-0253-E053-6B04A8C08E51},295000,2019-05-24 00:00,M41 6LN,S,N,L,1,,WHITEGATE PARK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-3933-0253-E053-6B04A8C08E51},481000,2019-06-14 00:00,M41 9DP,S,N,F,6,,LONGFIELD AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{80E1AA98-0B89-7BF8-E053-6C04A8C00BF2},295000,2019-01-17 00:00,M41 0XA,S,N,F,5,,THORLEY DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-3753-0253-E053-6B04A8C08E51},290000,2019-05-16 00:00,M41 0QQ,S,N,F,12,,NEWSTEAD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-376D-0253-E053-6B04A8C08E51},165000,2019-06-07 00:00,M41 7WE,T,N,F,19,,WELWYN CLOSE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-3778-0253-E053-6B04A8C08E51},245000,2019-06-21 00:00,M41 6NG,S,N,F,77,,ARUNDEL AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-3A25-0253-E053-6B04A8C08E51},246500,2019-05-24 00:00,M41 8UF,S,N,F,22,,ALDERMERE CRESCENT,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{965B6D92-43F1-95E4-E053-6C04A8C07729},320000,2019-09-27 00:00,M41 0RJ,O,N,L,15,,TEWKESBURY AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-37B5-0253-E053-6B04A8C08E51},340000,2019-05-10 00:00,M41 8GL,S,N,F,72,,DARESBURY AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{965B6D92-441A-95E4-E053-6C04A8C07729},320000,2019-09-27 00:00,M41 0RJ,O,N,F,15,,TEWKESBURY AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-338A-0253-E053-6B04A8C08E51},160000,2019-05-31 00:00,M41 8DW,S,N,L,4,,LINGMELL CLOSE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-37E2-0253-E053-6B04A8C08E51},265000,2019-05-24 00:00,M41 6NG,S,N,F,91,,ARUNDEL AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-37FD-0253-E053-6B04A8C08E51},198000,2019-06-12 00:00,M41 9BB,T,N,F,10,,CHAPEL GROVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-3818-0253-E053-6B04A8C08E51},228000,2019-05-24 00:00,M41 0XT,T,N,F,71,,RAILWAY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-3825-0253-E053-6B04A8C08E51},98000,2019-06-12 00:00,M41 9HH,F,N,L,58,,MANOR PARK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-33EA-0253-E053-6B04A8C08E51},335000,2019-06-07 00:00,M41 5AE,T,N,F,12,,NEWTON ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-3407-0253-E053-6B04A8C08E51},365000,2019-05-31 00:00,M41 7BP,D,N,L,10,,BROADLEA,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-3611-0253-E053-6B04A8C08E51},383000,2019-06-04 00:00,M41 0XQ,T,N,F,25,,WESTBOURNE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-362C-0253-E053-6B04A8C08E51},198000,2019-04-15 00:00,M41 8QZ,T,N,F,106,,WOODSEND ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-384D-0253-E053-6B04A8C08E51},192500,2019-05-24 00:00,M41 6QY,T,N,F,400,,FLIXTON ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{80E1AA98-3780-7BF8-E053-6C04A8C00BF2},210000,2019-01-04 00:00,M41 7ET,T,N,F,56,,BENBECULA WAY,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{80E1AA98-37D3-7BF8-E053-6C04A8C00BF2},243000,2019-01-18 00:00,M41 8PE,S,N,L,40,,BENT LANES,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-343F-0253-E053-6B04A8C08E51},295000,2019-03-29 00:00,M41 0QR,S,N,L,178,,CANTERBURY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-364E-0253-E053-6B04A8C08E51},183000,2019-05-24 00:00,M41 5DS,S,N,F,9,,CHASSEN AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-3688-0253-E053-6B04A8C08E51},300000,2019-05-30 00:00,M41 8PY,S,N,F,214,,WOODSEND ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-388D-0253-E053-6B04A8C08E51},238000,2019-05-03 00:00,M41 0UN,S,N,F,128,,WINCHESTER ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{965B6D92-496C-95E4-E053-6C04A8C07729},215000,2019-10-08 00:00,M41 9DX,T,N,F,218,,CHURCH ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-3694-0253-E053-6B04A8C08E51},267500,2019-05-24 00:00,M41 8PD,S,N,F,6,,SKIPTON DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8CAC1318-36A9-0253-E053-6B04A8C08E51},134950,2019-06-17 00:00,M41 7DY,F,N,L,3,,WOODBANK COURT,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{965B6D92-4369-95E4-E053-6C04A8C07729},256000,2019-09-27 00:00,M41 9AE,T,N,F,42,,GLOUCESTER ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{98C75471-CBC6-72E9-E053-6B04A8C042F0},420000,2019-10-22 00:00,M41 9HR,S,N,F,37,,CUMBERLAND ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{98C75471-CBE0-72E9-E053-6B04A8C042F0},235000,2019-11-11 00:00,M41 8QF,S,N,F,12,,YEW TREE DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{98C75471-CBED-72E9-E053-6B04A8C042F0},340000,2019-11-01 00:00,M41 0RZ,T,N,L,14,,HARTFORD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{98C75471-D02A-72E9-E053-6B04A8C042F0},200000,2019-09-30 00:00,M41 8RL,T,N,F,8,,CHERITON ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{98C75471-D03F-72E9-E053-6B04A8C042F0},249500,2019-10-23 00:00,M41 9FQ,S,N,F,75,,KINGSTON DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{98C75471-CC43-72E9-E053-6B04A8C042F0},110000,2019-11-07 00:00,M41 8GR,F,N,L,QUEENS COURT,FLAT 6,WOODSEND ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{98C75471-CC44-72E9-E053-6B04A8C042F0},325000,2019-11-08 00:00,M41 6FD,S,N,F,8,,MINEHEAD AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{9FF0D96A-8052-11ED-E053-6C04A8C06383},650,2019-07-11 00:00,M41 8TD,O,N,F,5,,ASHLEY AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{9FF0D96A-8064-11ED-E053-6C04A8C06383},6599,2019-12-12 00:00,M41 7GA,O,N,F,41,,PRESTWOOD CLOSE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{98C75471-CC86-72E9-E053-6B04A8C042F0},285000,2019-10-28 00:00,M41 5QN,T,N,F,66,,WHITELAKE AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{98C75471-CEBC-72E9-E053-6B04A8C042F0},225000,2019-09-27 00:00,M41 8UN,S,N,F,25,,LAWRENCE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{98C75471-CEBE-72E9-E053-6B04A8C042F0},143000,2019-10-25 00:00,M41 5RH,F,N,L,23,,ALBANY COURT,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{A96E4ACC-5061-9205-E053-6C04A8C0DA09},165000,2019-12-18 00:00,M41 0PJ,F,N,L,7,,CHATSWORTH CLOSE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{A71375FD-CAB0-7576-E053-6C04A8C0462F},271000,2019-12-20 00:00,M41 9PD,S,N,F,172,,BRADFIELD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{9FF0D969-ED3E-11ED-E053-6C04A8C06383},328000,2019-12-18 00:00,M41 5AQ,S,N,L,82,,GROSVENOR ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{A71375FD-D15E-7576-E053-6C04A8C0462F},277500,2019-12-06 00:00,M41 5BH,S,N,L,2,,LONGFIELD DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{9FF0D969-EB53-11ED-E053-6C04A8C06383},50000,2019-06-12 00:00,M41 5PD,F,N,L,WINSTER HOUSE,FLAT 9,MOORSIDE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{9FF0D969-EB61-11ED-E053-6C04A8C06383},537500,2019-06-28 00:00,M41 0XR,D,N,F,29,,WESTBOURNE PARK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{9FF0D969-EB62-11ED-E053-6C04A8C06383},235000,2019-06-07 00:00,M41 6NA,S,N,F,138,,IRLAM ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{9FF0D969-D92A-11ED-E053-6C04A8C06383},193000,2019-11-22 00:00,M41 7NH,T,N,F,8,,BEXLEY CLOSE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{9FF0D969-D93F-11ED-E053-6C04A8C06383},285000,2019-12-06 00:00,M41 9EP,S,N,F,48,,REDESMERE PARK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{965B6D91-589F-95E4-E053-6C04A8C07729},279999,2019-10-04 00:00,M41 0RD,S,N,F,45,,SALISBURY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{965B6D91-5A9D-95E4-E053-6C04A8C07729},134950,2019-09-27 00:00,M41 8DU,F,N,L,12,,SKELWITH CLOSE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{965B6D91-5ABE-95E4-E053-6C04A8C07729},400000,2019-09-06 00:00,M41 0XQ,T,N,F,23,,WESTBOURNE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{965B6D91-5AD6-95E4-E053-6C04A8C07729},390000,2019-10-04 00:00,M41 9ND,S,N,L,4,,ALLEN ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{965B6D91-58CC-95E4-E053-6C04A8C07729},224000,2019-09-27 00:00,M41 0WZ,S,N,F,1,,ROWLAND AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{965B6D91-5B12-95E4-E053-6C04A8C07729},335000,2019-09-27 00:00,M41 5QG,S,N,F,8,,MARLBOROUGH ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{965B6D91-5931-95E4-E053-6C04A8C07729},231060,2019-09-06 00:00,M41 5DR,T,N,F,278,,FLIXTON ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{965B6D91-5B45-95E4-E053-6C04A8C07729},327500,2019-09-27 00:00,M41 9HG,S,N,F,76,,CUMBERLAND ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{965B6D91-59CB-95E4-E053-6C04A8C07729},117000,2019-09-06 00:00,M41 5RH,F,N,L,37,,ALBANY COURT,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{965B6D91-59EA-95E4-E053-6C04A8C07729},260000,2019-09-23 00:00,M41 8TN,S,N,F,414,,MOORSIDE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{965B6D91-5820-95E4-E053-6C04A8C07729},470000,2019-09-06 00:00,M41 8SS,D,N,L,13,,CHESHAM AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-A727-0E2C-E053-6C04A8C0DBF4},229950,2020-12-17 00:00,M41 7EQ,S,N,F,3,,LEWIS AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-A753-0E2C-E053-6C04A8C0DBF4},263000,2020-12-18 00:00,M41 9PT,S,N,F,71,,HUMPHREY LANE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-BA3C-0E2C-E053-6C04A8C0DBF4},265000,2020-12-11 00:00,M41 7NP,S,N,L,12,,NURSERY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-A75A-0E2C-E053-6C04A8C0DBF4},263000,2020-12-10 00:00,M41 0YA,S,N,F,39,,CAVENDISH ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-A769-0E2C-E053-6C04A8C0DBF4},285000,2020-12-18 00:00,M41 5GP,S,N,F,20,,WINDSOR AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{A2479555-6004-74C7-E053-6B04A8C0887D},335000,2020-01-31 00:00,M41 9DE,S,N,F,16,,DARTFORD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{A2479555-6014-74C7-E053-6B04A8C0887D},426500,2020-02-03 00:00,M41 8SJ,D,N,L,8,,CALDERBANK AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-A782-0E2C-E053-6C04A8C0DBF4},253000,2020-10-09 00:00,M41 7AQ,T,N,F,6,,WESTOVER ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-A788-0E2C-E053-6C04A8C0DBF4},357500,2020-12-07 00:00,M41 8TN,S,N,L,396,,MOORSIDE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-A7A0-0E2C-E053-6C04A8C0DBF4},240000,2020-12-04 00:00,M41 7WB,S,N,F,4,,BROADWAY,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-A7B2-0E2C-E053-6C04A8C0DBF4},406500,2020-12-17 00:00,M41 0RS,S,N,L,19,,ROCHESTER ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-A7B4-0E2C-E053-6C04A8C0DBF4},225000,2020-10-28 00:00,M41 7FY,S,N,F,72,,IONA WAY,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-A7CE-0E2C-E053-6C04A8C0DBF4},268000,2020-12-04 00:00,M41 9DE,T,N,F,36,,DARTFORD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-A7D8-0E2C-E053-6C04A8C0DBF4},270000,2020-12-09 00:00,M41 9ES,D,N,F,10,,KINGSTON DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-A7EF-0E2C-E053-6C04A8C0DBF4},275000,2020-12-18 00:00,M41 6HZ,T,N,F,6,,BROMLEY AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-B8D8-0E2C-E053-6C04A8C0DBF4},365000,2020-12-04 00:00,M41 8GE,S,N,L,11,,EDDISBURY AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-BAED-0E2C-E053-6C04A8C0DBF4},160000,2020-08-13 00:00,M41 9GE,F,Y,L,"PEARMAIN COURT, 293",APARTMENT 3,STRETFORD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-BAF4-0E2C-E053-6C04A8C0DBF4},130000,2020-08-14 00:00,M41 9GE,F,Y,L,"PEARMAIN COURT, 293",APARTMENT 7,STRETFORD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-BAF5-0E2C-E053-6C04A8C0DBF4},160000,2020-08-13 00:00,M41 9GE,F,Y,L,"PEARMAIN COURT, 293",APARTMENT 2,STRETFORD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-BAF8-0E2C-E053-6C04A8C0DBF4},160000,2020-08-14 00:00,M41 9GE,F,Y,L,"PEARMAIN COURT, 293",APARTMENT 8,STRETFORD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-BAF9-0E2C-E053-6C04A8C0DBF4},160000,2020-08-17 00:00,M41 9GE,F,Y,L,"PEARMAIN COURT, 293",APARTMENT 14,STRETFORD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-BAFA-0E2C-E053-6C04A8C0DBF4},160000,2020-08-17 00:00,M41 9GE,F,Y,L,"PEARMAIN COURT, 293",APARTMENT 11,STRETFORD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-BAFE-0E2C-E053-6C04A8C0DBF4},160000,2020-08-17 00:00,M41 9GE,F,Y,L,"PEARMAIN COURT, 293",APARTMENT 13,STRETFORD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-A846-0E2C-E053-6C04A8C0DBF4},310000,2020-01-15 00:00,M41 9EG,S,N,F,52,,SOUTHGATE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-B941-0E2C-E053-6C04A8C0DBF4},305000,2020-12-11 00:00,M41 9DD,T,N,F,18,,NORTH GROVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-B98F-0E2C-E053-6C04A8C0DBF4},390000,2020-12-11 00:00,M41 5AU,T,N,F,34,,ROSENEATH ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-BBB8-0E2C-E053-6C04A8C0DBF4},275000,2020-12-09 00:00,M41 8UF,S,N,F,16,,ALDERMERE CRESCENT,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{BC8936BB-B9EA-0E2C-E053-6C04A8C0DBF4},310000,2020-12-18 00:00,M41 8TW,S,N,F,457,,MOORSIDE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{B0A9D11B-85BB-4C1F-E053-6C04A8C0D716},295000,2020-08-05 00:00,M41 8UJ,S,N,F,79,,DERWENT ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{A2479555-49E4-74C7-E053-6B04A8C0887D},72500,2020-02-07 00:00,M41 9LL,F,N,L,5,FLAT 8,LODGE AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{A2479555-49F9-74C7-E053-6B04A8C0887D},250000,2020-02-28 00:00,M41 5BZ,S,N,F,11,,VICTORIA ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{A2479555-47A3-74C7-E053-6B04A8C0887D},290000,2020-02-10 00:00,M41 5DB,T,N,F,33,,LIME AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{B0A9D11B-85C3-4C1F-E053-6C04A8C0D716},290000,2020-08-21 00:00,M41 9DD,T,N,F,14,,NORTH GROVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{B0A9D11B-85C6-4C1F-E053-6C04A8C0D716},602000,2020-08-28 00:00,M41 9ET,S,N,L,127,,CHURCH ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{B0A9D11B-85D8-4C1F-E053-6C04A8C0D716},241000,2020-08-05 00:00,M41 9NW,S,N,F,38,,NEWCROFT CRESCENT,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{A2479555-47D3-74C7-E053-6B04A8C0887D},200000,2020-02-21 00:00,M41 8RR,S,N,F,20,,LAMBOURN ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{B0A9D11B-691B-4C1F-E053-6C04A8C0D716},475000,2020-08-07 00:00,M41 9FL,D,N,F,24,,RIVERSIDE DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{A2479555-47FA-74C7-E053-6B04A8C0887D},285000,2020-02-18 00:00,M41 9AR,S,N,L,8,,FALCON AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{A2479555-4830-74C7-E053-6B04A8C0887D},259500,2020-01-24 00:00,M41 8GL,S,N,F,60,,DARESBURY AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
